,Entropy,CW norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
1217,0.71248674,1.225195,True,False,True,"(True, False, True)"
1218,0.5753616,1.5098588,True,False,True,"(True, False, True)"
1219,0.68367386,1.1755496,True,False,True,"(True, False, True)"
1220,1.4356322,0.23325326,True,False,True,"(True, False, True)"
1221,0.67884445,1.6012113,True,False,True,"(True, False, True)"
1222,0.9386626,0.7522717,True,False,True,"(True, False, True)"
1223,1.0248693,0.7107139,True,False,True,"(True, False, True)"
1224,1.2159587,0.37764454,True,False,True,"(True, False, True)"
1225,1.2135344,0.60805273,True,False,True,"(True, False, True)"
1226,1.0260465,0.995443,True,False,True,"(True, False, True)"
1227,1.3155663,0.20439962,True,False,True,"(True, False, True)"
1228,1.4585408,0.15804045,True,False,True,"(True, False, True)"
1229,0.50015634,1.9586306,True,False,True,"(True, False, True)"
1230,1.1920817,0.428067,False,True,True,"(False, True, True)"
1231,0.5388448,2.271422,True,False,True,"(True, False, True)"
1232,0.48205417,0.0,True,True,False,"(True, True, False)"
